Date,Open,High,Low,Close,Adj Close,Volume
11/14/2018,109.860001,110.589996,109.389999,109.639999,109.639999,996
11/15/2018,108.25,110.599998,108.25,110.290001,110.290001,3437
11/16/2018,111,111.080002,110.699997,110.760002,110.760002,1960
11/19/2018,110,111.75,109,111.739998,111.739998,5142
11/20/2018,111.550003,111.800003,110.5,110.620003,110.620003,868
11/21/2018,110,110.919998,109.720001,110.209999,110.209999,2230
11/22/2018,110.099998,110.779999,109.169998,109.510002,109.510002,1492
11/26/2018,109.300003,110.309998,108.970001,110.269997,110.269997,3765
11/27/2018,110.269997,111.139999,110.040001,110.839996,110.839996,806
11/28/2018,110,112,110,111.349998,111.349998,895
11/29/2018,111,113,111,112.660004,112.660004,1451
11/30/2018,112,113.650002,112,112.940002,112.940002,1070
12/3/2018,112.900002,113.75,112.550003,113,113,1027
12/4/2018,113.150002,113.150002,112.449997,112.779999,112.779999,721
12/5/2018,112.080002,112.410004,111.93,112,112,1167
12/6/2018,111.25,111.349998,109.949997,110.019997,110.019997,1153
12/7/2018,110,111.029999,110,110.989998,110.989998,4845
12/10/2018,108.349998,110,107.550003,108.93,108.93,1907
12/11/2018,108.010002,110,107.330002,109.349998,109.349998,1770
12/12/2018,108.550003,111.550003,108.550003,111.43,111.43,3796
12/13/2018,111,112.589996,111,112.019997,112.019997,2222
12/14/2018,111,112.599998,111,112.099998,112.099998,1750
12/17/2018,111,113.419998,111,113.209999,113.209999,3148
12/18/2018,113,113.410004,112.330002,113.290001,113.290001,2833
12/19/2018,113,114,113,113.830002,113.830002,3969
12/20/2018,113,114.160004,112,113.839996,113.839996,6639
12/21/2018,112.550003,113.739998,111.489998,111.580002,111.580002,5099
12/24/2018,110,111.860001,110,110.790001,110.790001,4053
12/26/2018,110,111.720001,109.599998,111.419998,111.419998,5057
12/27/2018,110.550003,112.699997,110.550003,111.889999,111.889999,3120
12/28/2018,111.5,113.330002,111.5,112.82,112.82,5334
12/31/2018,112,113.330002,111.779999,113.18,113.18,6731
1/1/2019,112,113.400002,112,113.309998,113.309998,6590
1/2/2019,112.82,113.129997,111.669998,112.160004,112.160004,2544
1/3/2019,111,112.400002,111,111,111,3318
1/4/2019,109,111.779999,109,111.360001,111.360001,2875
1/7/2019,111,112.889999,111,111.839996,111.839996,5020
1/8/2019,111,112.419998,111,112.150002,112.150002,2391
1/9/2019,112,113.139999,111.75,112.790001,112.790001,2835
1/10/2019,112.25,112.790001,112.18,112.400002,112.400002,3057
1/11/2019,111.75,112.699997,111.57,112.5,112.5,10132
1/14/2019,111,111.839996,111,111.480003,111.480003,1867
1/15/2019,111,113.449997,111,113.059998,113.059998,4539
1/16/2019,114,114,113,113.080002,113.080002,2051
1/17/2019,113,113.800003,112.709999,113.309998,113.309998,2090
1/18/2019,112.75,114.5,112.75,113.660004,113.660004,13636
1/21/2019,112.25,114.5,112.25,113.800003,113.800003,4731
1/22/2019,112.550003,113.809998,112.550003,113.5,113.5,3913
1/23/2019,112.550003,113.639999,112.389999,112.57,112.57,2883
1/24/2019,112.57,113.190002,112.190002,112.739998,112.739998,2208
1/25/2019,112.25,113.599998,111.879997,112.080002,112.080002,2529
1/28/2019,112,112.18,110.580002,110.720001,110.720001,4122
1/29/2019,110,111.18,110,110.699997,110.699997,2064
1/30/2019,110,111.480003,110,110.769997,110.769997,1796
1/31/2019,110.050003,114,110.050003,112.599998,112.599998,1929
2/1/2019,112.050003,114.129997,112.050003,113.260002,113.260002,4016
2/4/2019,112.25,113.559998,112.25,113.339996,113.339996,5045
2/5/2019,112.550003,114,112.550003,113.599998,113.599998,5102
2/6/2019,113.010002,115,113.010002,114.959999,114.959999,6294
2/7/2019,114,115.559998,112.550003,115.32,115.32,12306
2/8/2019,113.550003,114.800003,113.550003,113.669998,113.669998,5205
2/11/2019,112.75,113.510002,112.75,113.199997,113.199997,4089
2/12/2019,112.550003,113.589996,112.550003,112.629997,112.629997,3959
2/14/2019,111.25,112.459999,111.25,111.980003,111.980003,3559
2/15/2019,110,112,110,111.580002,111.580002,3527
2/18/2019,111.050003,112,110.57,110.660004,110.660004,3602
2/19/2019,110.25,111.839996,110.129997,110.25,110.25,4209
2/20/2019,109.550003,111.989998,109.550003,111.709999,111.709999,5761
2/21/2019,111,112.82,111,112.199997,112.199997,4249
2/22/2019,111.550003,112.650002,111.550003,112.290001,112.290001,3883
2/25/2019,111.25,113.459999,111,113.279999,113.279999,8592
2/26/2019,112,113.639999,111.720001,112.669998,112.669998,3126
2/27/2019,112.269997,114,111.870003,112.43,112.43,80637
2/28/2019,112,113.110001,111.75,112.68,112.68,6914
3/1/2019,112.699997,113.43,112.639999,113.089996,113.089996,4681
3/5/2019,110,114.330002,110,114.269997,114.269997,8736
3/6/2019,113.75,115.300003,113.75,114.989998,114.989998,7195
3/7/2019,114.559998,115.5,114.559998,115.019997,115.019997,5503
3/8/2019,114,115,114,114.779999,114.779999,3605
3/11/2019,110,116.330002,110,116.18,116.18,8576
3/12/2019,115.699997,117.940002,115.699997,117.580002,117.580002,6528
3/13/2019,117.050003,118.459999,117.050003,118,118,8884
3/14/2019,117.300003,118.459999,117.300003,118.25,118.25,6450
3/15/2019,117.550003,119.519997,117.550003,118.940002,118.940002,9290
3/18/2019,118.550003,120,118.550003,119.279999,119.279999,11625
3/19/2019,118.75,120.120003,118.75,120.019997,120.019997,6894
3/20/2019,119.300003,120.400002,119.300003,119.900002,119.900002,5005
3/22/2019,119.25,120.5,119.129997,119.300003,119.300003,5436
3/25/2019,118,119.269997,117.860001,118.279999,118.279999,7961
3/26/2019,117.25,119.660004,117.25,119.540001,119.540001,8686
3/27/2019,119,120.25,118.940002,119.160004,119.160004,5769
3/28/2019,119,120.5,119,120.440002,120.440002,5242
4/1/2019,120.550003,122.099998,120.550003,121.339996,121.339996,4916
4/2/2019,121.099998,122.239998,121.099998,121.849998,121.849998,5081
4/3/2019,121,122.400002,121,121.25,121.25,8506
4/4/2019,120.75,121.709999,120.360001,120.699997,120.699997,6008
4/5/2019,120.720001,121.629997,120.099998,121.410004,121.410004,4449
4/8/2019,121.099998,122,119,120.849998,120.849998,9693
4/9/2019,120.25,121.620003,120.25,121.419998,121.419998,5131
4/10/2019,121,121.650002,120.5,120.599998,120.599998,5883
4/11/2019,120,121,119.349998,119.790001,119.790001,4728
4/12/2019,118.550003,121.660004,118.550003,121.25,121.25,4668
4/15/2019,120.25,122,120.25,121.660004,121.660004,5470
4/16/2019,121.660004,123,121,122.690002,122.690002,7950
4/18/2019,122,123.080002,122,122.650002,122.650002,8047
4/22/2019,121.75,122.5,120.610001,120.639999,120.639999,8121
4/23/2019,120,121.559998,120,120.470001,120.470001,6321
4/24/2019,119.25,122.169998,119.25,122.07,122.07,7566
4/25/2019,121.050003,122.690002,120.970001,121.959999,121.959999,5922
4/26/2019,120.75,122.800003,120.75,122.129997,122.129997,5976
4/30/2019,121.25,122.099998,119,121.879997,121.879997,11798
5/2/2019,121,122.879997,121,122.029999,122.029999,6063
5/3/2019,120.75,122.760002,120.75,122.269997,122.269997,2768
5/6/2019,120,121.43,120,120.709999,120.709999,5708
5/7/2019,120,123,119.910004,120.760002,120.760002,20275
5/8/2019,120,120,118.199997,118.739998,118.739998,19870
5/9/2019,117.25,118.699997,117.25,117.709999,117.709999,13744
5/10/2019,116.75,118.419998,116.75,117.699997,117.699997,4010
5/13/2019,117,117.940002,116.07,116.610001,116.610001,19577
5/14/2019,116,117.459999,115.760002,117.029999,117.029999,64099
5/15/2019,116,117.779999,116,117.019997,117.019997,64191
5/16/2019,116.050003,118.040001,116.050003,117.379997,117.379997,52115
5/17/2019,116.25,119.010002,116.25,118.730003,118.730003,4246
5/20/2019,118.730003,123.220001,115,123.019997,123.019997,12579
5/21/2019,122.839996,123.870003,118,118.599998,118.599998,5581
5/22/2019,122,123,118.550003,122.459999,122.459999,5040
5/23/2019,122.459999,125.449997,115,121.589996,121.589996,11066
5/24/2019,121.050003,123.599998,120.580002,123.349998,123.349998,5597
5/27/2019,122.300003,124.919998,122.300003,124.190002,124.190002,23117
5/28/2019,123,124.739998,123,124.349998,124.349998,5609
5/29/2019,123.25,124.620003,123.25,123.639999,123.639999,5233
5/30/2019,122.550003,124.720001,122.550003,124.529999,124.529999,6226
5/31/2019,123.550003,125.809998,123.550003,124.209999,124.209999,8065
6/3/2019,123.550003,126.239998,123.550003,126.019997,126.019997,9222
6/4/2019,124.75,126.059998,124.75,125.489998,125.489998,6087
6/6/2019,124,125.449997,123.389999,123.879997,123.879997,5286
6/7/2019,122.550003,124.43,122.550003,123.82,123.82,3609
6/10/2019,125,125.279999,122.75,124.25,124.25,9899
6/11/2019,123.25,125.309998,123.25,125.010002,125.010002,5961
6/12/2019,123.75,124.910004,123.75,124.120003,124.120003,4189
6/13/2019,123.25,124.650002,123.239998,124.220001,124.220001,2281
6/14/2019,123.900002,124.309998,123.18,123.57,123.57,7483
6/17/2019,122.5,123.230003,122.110001,122.349998,122.349998,8878
6/18/2019,121,122.660004,121,122.32,122.32,6425
6/19/2019,121.25,123.339996,121.25,122.190002,122.190002,6425
6/20/2019,121,123.989998,121,123.410004,123.410004,9992
6/21/2019,123,123.410004,122,122.489998,122.489998,3621
6/24/2019,121.75,122.900002,121.75,122.25,122.25,5726
6/25/2019,121.349998,123.769997,121.349998,123.339996,123.339996,4052
6/26/2019,123.199997,124.300003,123.18,123.839996,123.839996,8148
6/27/2019,122.75,124.699997,122.75,123.879997,123.879997,4752
6/28/2019,122.550003,139.520004,122.550003,123.650002,123.650002,31520
7/1/2019,123.25,124.57,123.25,124.120003,124.120003,4681
7/2/2019,123.480003,124.5,123.480003,124.370003,124.370003,3103
7/3/2019,123.75,124.919998,123.75,124.349998,124.349998,5321
7/4/2019,123.550003,125.269997,123.550003,124.970001,124.970001,3409
7/5/2019,125,125.540001,123.459999,123.540001,123.540001,2931
7/8/2019,122.43,123,120,121.07,121.07,4683
7/9/2019,120.949997,124,120.330002,121.080002,121.080002,3888
7/10/2019,120,121.400002,120,120.510002,120.510002,5145
7/11/2019,120,121.720001,120,121.279999,121.279999,4576
7/12/2019,120.099998,121.870003,120.099998,121.099998,121.099998,3236
7/15/2019,121,122.589996,120.699997,121.290001,121.290001,3711
7/16/2019,120.699997,122.489998,120.699997,122.279999,122.279999,6056
7/17/2019,121,122.809998,121,122.43,122.43,2718
7/18/2019,121.959999,122.440002,121.449997,121.839996,121.839996,3611
7/19/2019,121.25,121.870003,119.900002,119.959999,119.959999,4958
7/22/2019,118.959999,119.889999,118.690002,119.18,119.18,4723
7/23/2019,118.779999,120,117,118.230003,118.230003,4547
7/24/2019,118.519997,119.279999,117.980003,118.419998,118.419998,3092
7/25/2019,117.25,119.339996,117.25,118.029999,118.029999,2764
7/26/2019,118.029999,120.5,117.900002,118.389999,118.389999,2765
7/29/2019,117.860001,119,117.389999,117.610001,117.610001,3331
7/30/2019,116.900002,118.410004,116.230003,116.879997,116.879997,3497
7/31/2019,115,117.190002,115,116.68,116.68,3598
8/1/2019,116.370003,116.529999,114.830002,115.400002,115.400002,2915
8/2/2019,115.690002,116.639999,114.279999,116.019997,116.019997,3131
8/5/2019,115.699997,115.699997,113.5,114.18,114.18,3150
8/6/2019,114,115.900002,114,115.199997,115.199997,1634
8/7/2019,115.300003,115.410004,114,114.279999,114.279999,1685
8/8/2019,114,116.510002,113.5,116.139999,116.139999,2261
8/9/2019,116,117.559998,116,116.790001,116.790001,2414
8/13/2019,115.650002,116.870003,114.940002,115.139999,115.139999,2538
8/14/2019,115.099998,116.669998,115.089996,115.879997,115.879997,931
8/16/2019,115.879997,116.610001,114.830002,116.25,116.25,3069
8/19/2019,115.25,117.25,115.25,116.339996,116.339996,3623
8/20/2019,116,116.32,115.330002,115.849998,115.849998,2198
8/21/2019,115,116.040001,114.720001,114.900002,114.900002,1507
8/22/2019,114.900002,114.900002,112.940002,113.190002,113.190002,8331
8/23/2019,112.5,114.360001,111.949997,114.269997,114.269997,29664
8/26/2019,115,117,113.540001,116.190002,116.190002,2881
8/27/2019,116.25,117.18,116.25,116.720001,116.720001,2750
8/28/2019,116.82,117,115.580002,116.279999,116.279999,27346
8/29/2019,116,116,115.040001,115.349998,115.349998,2337
8/30/2019,115,116.389999,114.309998,116.330002,116.330002,19091
9/3/2019,115.43,115.43,113.540001,113.949997,113.949997,17470
9/4/2019,112.550003,114.260002,112.550003,113.910004,113.910004,5818
9/5/2019,113,114.889999,113,114.169998,114.169998,1775
9/6/2019,113,115.07,113,115.019997,115.019997,2356
9/9/2019,113.550003,116.169998,113.550003,115.669998,115.669998,3889
9/11/2019,114,117,114,116.019997,116.019997,6029
9/12/2019,116.5,116.660004,115.43,115.650002,115.650002,1360
9/13/2019,115.550003,116.699997,115.230003,116.360001,116.360001,2246
9/16/2019,115,116.370003,115,115.730003,115.730003,3478
9/17/2019,115.050003,115.650002,113.830002,113.980003,113.980003,18088
9/18/2019,113.980003,114.480003,113.82,114,114,1956
9/19/2019,112.75,113.900002,112.5,112.730003,112.730003,8253
9/20/2019,112.730003,119.080002,112.410004,118.410004,118.410004,60165
9/23/2019,118.480003,125.5,116,122.32,122.32,91776
9/24/2019,122.940002,123.099998,121.25,122,122,15543
9/25/2019,121,122,120.010002,120.129997,120.129997,3414
9/26/2019,120,121.830002,120,121.25,121.25,5063
9/27/2019,120,121.980003,120,120.730003,120.730003,2599
9/30/2019,120,121.059998,119.940002,120.919998,120.919998,3926
10/1/2019,120,121.599998,116,119.620003,119.620003,6790
10/3/2019,119,122,118.629997,118.989998,118.989998,2082
10/4/2019,118,120,117,117.989998,117.989998,8076
10/7/2019,117,118.260002,116,116.870003,116.870003,2701
10/9/2019,116.699997,119.089996,116.699997,118.830002,118.830002,941
10/10/2019,118.800003,119,118,118.220001,118.220001,4273
10/11/2019,118.220001,119.610001,117.800003,118.540001,118.540001,1909
10/14/2019,117.419998,120.089996,117.330002,119.040001,119.040001,2580
10/15/2019,118.110001,120.610001,118.110001,120.150002,120.150002,2446
10/16/2019,118,124.5,116,120.260002,120.260002,7145
10/17/2019,120,121.720001,120,121.550003,121.550003,3463
10/18/2019,119,124.5,119,122.379997,122.379997,4686
10/22/2019,121,123.07,121,121.779999,121.779999,3825
10/23/2019,121,122.919998,121,121.910004,121.910004,2371
10/24/2019,122.32,122.5,121.410004,121.739998,121.739998,937
10/25/2019,122,122.220001,120.900002,121.889999,121.889999,2556
10/27/2019,null,null,null,null,null,null
10/29/2019,122,124.5,122,124.239998,124.239998,2613
10/30/2019,123.099998,124.989998,123.099998,124.669998,124.669998,3970
10/31/2019,124,125.940002,124,124.849998,124.849998,4019
11/1/2019,124,125.5,124,125.260002,125.260002,2606
11/4/2019,125.389999,126.099998,125,125.550003,125.550003,2009
11/5/2019,124.75,129,122.510002,125.18,125.18,3988
11/6/2019,124.25,126.379997,123.300003,125.839996,125.839996,2429
11/7/2019,125,126.5,125,126.309998,126.309998,3927
11/8/2019,126,126.43,123.800003,125.459999,125.459999,3042
11/11/2019,124.550003,125.5,123.849998,125.360001,125.360001,3698
11/13/2019,124.349998,125.540001,124.300003,124.379997,124.379997,5680
11/14/2019,124,125.190002,124,124.660004,124.660004,2545
11/15/2019,124,125.839996,123.300003,125.260002,125.260002,3197
11/18/2019,124.25,125.730003,124.25,125.330002,125.330002,2242
11/19/2019,125.330002,125.93,125.040001,125.360001,125.360001,2038
11/20/2019,125.25,126.940002,125.25,126.190002,126.190002,2241
11/21/2019,125.550003,126.25,125.550003,125.690002,125.690002,1742
11/22/2019,125.690002,125.989998,125,125.129997,125.129997,1759
11/25/2019,125.190002,127.709999,125.190002,127.279999,127.279999,2416
11/26/2019,127,127.879997,126.5,126.699997,126.699997,2648
11/27/2019,126.5,127.849998,126.5,127.470001,127.470001,2140
11/28/2019,126.75,128.369995,126.75,127.980003,127.980003,4289
11/29/2019,127.5,127.730003,126.620003,126.93,126.93,1832
12/2/2019,127.019997,127.709999,126.470001,126.910004,126.910004,3059
12/3/2019,126,126.68,125.720001,126.139999,126.139999,1715
12/4/2019,126,126.669998,125.510002,126.470001,126.470001,3882
12/5/2019,126.449997,127.220001,126.239998,126.410004,126.410004,2242
12/6/2019,126,126.779999,125.230003,125.550003,125.550003,1726
12/9/2019,124,126.110001,123,125.339996,125.339996,3340
12/10/2019,124.800003,125.519997,124.760002,125.209999,125.209999,2938
12/11/2019,125,125.720001,124.550003,125.07,125.07,2208
12/12/2019,125.550003,126.43,125.550003,126.050003,126.050003,1064
12/13/2019,125,127.57,125,127.110001,127.110001,1427
12/16/2019,127.040001,127.82,126.790001,127.25,127.25,2689
12/17/2019,126.82,128.210007,126.82,127.870003,127.870003,2246
12/18/2019,127.25,128.860001,127.25,128.470001,128.470001,6288
12/19/2019,127.75,129.270004,127.75,128.630005,128.630005,1818
12/20/2019,129,129.710007,128.740005,129.270004,129.270004,6119
12/23/2019,128.25,129.660004,128.25,128.960007,128.960007,2429
12/24/2019,128,129.550003,128,129,129,3895
12/26/2019,128.5,128.820007,127.639999,127.75,127.75,1683
12/27/2019,127.360001,129.5,127.360001,128.889999,128.889999,1385
12/30/2019,129,129.300003,128.429993,129.190002,129.190002,2128
12/31/2019,128.580002,129.190002,128.580002,128.600006,128.600006,3244
1/1/2020,128.600006,128.979996,128.25,128.419998,128.419998,1840
1/2/2020,128.259995,129.809998,128.259995,129.119995,129.119995,1197
1/3/2020,128.580002,129.399994,128.389999,128.529999,128.529999,2759
1/6/2020,128,128.5,126.110001,126.400002,126.400002,3700
1/7/2020,126.300003,127.720001,126.300003,126.830002,126.830002,4110
1/8/2020,125.93,127,125.93,126.730003,126.730003,2414
1/9/2020,127,129,127,128.580002,128.580002,1430
1/10/2020,128.75,130,128.460007,129,129,7632
1/13/2020,128.5,130.179993,128.5,130.029999,130.029999,3460
1/14/2020,129.550003,130.369995,129.529999,130.020004,130.020004,2515
1/15/2020,129.630005,133,129.479996,130.210007,130.210007,1121
1/16/2020,129.75,130.580002,129.550003,129.850006,129.850006,1848
1/17/2020,129.339996,130.5,129.339996,130.160004,130.160004,1993
1/20/2020,129.75,130.119995,128.910004,129.050003,129.050003,1658
1/21/2020,128.100006,129,128.100006,128.339996,128.339996,1613
1/22/2020,128,128.610001,127.5,127.660004,127.660004,2893
1/23/2020,127.25,128.679993,127.25,128.300003,128.300003,1218
1/24/2020,128.300003,129.270004,128.100006,129.050003,129.050003,2290
1/27/2020,127.709999,128.919998,126.800003,127.57,127.57,1785
1/28/2020,127.25,129.149994,127.07,127.089996,127.089996,2261
1/29/2020,126.260002,128.479996,126.260002,128.160004,128.160004,2629
1/30/2020,127.279999,127.589996,124.800003,126.07,126.07,1771
1/31/2020,126.25,127.540001,125.300003,126.449997,126.449997,152295
2/3/2020,122,124.360001,122,123.790001,123.790001,2442
2/4/2020,123.790001,126.339996,123.790001,125.940002,125.940002,1904
2/5/2020,125.800003,127.370003,125.550003,127.050003,127.050003,2083
2/6/2020,127.099998,128.440002,127.099998,127.949997,127.949997,2962
2/7/2020,127.300003,128,127.239998,127.75,127.75,1065
2/10/2020,127,127.5,126.43,126.970001,126.970001,3067
2/11/2020,127,128.350006,127,127.599998,127.599998,4873
2/12/2020,127,129,127,128.580002,128.580002,1980
2/13/2020,128,128.619995,127.82,128.320007,128.320007,2589
2/14/2020,128,129,127.5,128.020004,128.020004,2087
2/17/2020,127,128,127,127.459999,127.459999,2878
2/18/2020,126.75,127.410004,125.610001,126.730003,126.730003,17933
2/19/2020,126.25,128.080002,126.25,127.540001,127.540001,2540
2/20/2020,127,128.470001,127,127.32,127.32,2106
2/24/2020,130,136.389999,124.800003,125.089996,125.089996,264801
2/25/2020,124.75,125.449997,124.489998,124.760002,124.760002,3056
2/26/2020,123.559998,124.379997,123.139999,123.389999,123.389999,3171
2/27/2020,122.25,124,121.959999,122.769997,122.769997,3174
2/28/2020,120,120.529999,118.57,119.489998,119.489998,11481
3/2/2020,121.400002,121.400002,116.900002,117.669998,117.669998,487553
3/3/2020,118.449997,119.919998,117.849998,119.559998,119.559998,5015
3/4/2020,119.089996,119.900002,117.25,118.849998,118.849998,5627
3/5/2020,118.639999,120.290001,118.639999,119.010002,119.010002,2387
3/6/2020,117.860001,117.860001,115.019997,116.32,116.32,6833
3/9/2020,114.900002,115.900002,108.25,110.970001,110.970001,1425478
3/11/2020,111,111.629997,109.839996,110.82,110.82,13163
3/12/2020,106.389999,107.389999,100.349998,103.440002,103.440002,45678
3/13/2020,96.989998,109,96.989998,105.449997,105.449997,37991
3/16/2020,102,108,98.900002,100.370003,100.370003,1796195
3/17/2020,100,102.599998,96.050003,96.279999,96.279999,1667918
3/18/2020,97.989998,101,91.360001,94.519997,94.519997,881541
